# generated mutants — ticketservice
# id	status	operator	method	file	killed-by-family	detail
TICKETSERVICE_GEN_CTC_202	KILLED	condition-to-constant	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_VRO_203	KILLED	variable-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_VRO_204	KILLED	variable-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_VRO_205	KILLED	variable-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_VRO_206	KILLED	variable-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_VRO_207	KILLED	variable-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_VRO_208	KILLED	variable-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_SDL_209	KILLED	statement-deletion	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_STR_210	KILLED	statement-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_ARP_211	SURVIVED	argument-replacement	mostValuableFreeSeats	Helper.java	-	every generated condition still holds
TICKETSERVICE_GEN_ARP_212	KILLED	argument-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_MCR_213	KILLED	method-call-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_SEI_214	KILLED	side-effect-insertion	mostValuableFreeSeats	Helper.java	-	killed by block 1  findAndHoldSeats  ensures  available == \old(available) - numSeats
TICKETSERVICE_GEN_ROR_215	SURVIVED	relational-operator-replacement	mostValuableFreeSeats	Helper.java	-	every generated condition still holds
TICKETSERVICE_GEN_ROR_216	SURVIVED	relational-operator-replacement	mostValuableFreeSeats	Helper.java	-	every generated condition still holds
TICKETSERVICE_GEN_ROR_217	SURVIVED	relational-operator-replacement	mostValuableFreeSeats	Helper.java	-	every generated condition still holds
TICKETSERVICE_GEN_ROR_218	SURVIVED	relational-operator-replacement	mostValuableFreeSeats	Helper.java	ticketservice-052: numSeatsAvailable -> numSeatsAvailable -> findAndHoldSeats -> findAndHoldSeats -> reserveSeats -> findAndHoldSeats -> numSeatsAvailable	every generated condition still holds
TICKETSERVICE_GEN_ROR_219	SURVIVED	relational-operator-replacement	mostValuableFreeSeats	Helper.java	-	every generated condition still holds
TICKETSERVICE_GEN_SDL_220	KILLED	statement-deletion	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_MCR_221	KILLED	method-call-replacement	mostValuableFreeSeats	Helper.java	-	killed by the singular case (exit 1)
TICKETSERVICE_GEN_SEI_222	KILLED	side-effect-insertion	mostValuableFreeSeats	Helper.java	-	killed by block 1  findAndHoldSeats  ensures  available == \old(available) - numSeats
TICKETSERVICE_GEN_SDL_223	INVALID	statement-deletion	mostValuableFreeSeats	Helper.java	-	the mutated library does not compile: Helper.java:141: missing return statement
TICKETSERVICE_GEN_SEI_224	INVALID	side-effect-insertion	mostValuableFreeSeats	Helper.java	-	the mutated library does not compile: Helper.java:140: unreachable statement
